trial,method,candidate_indices,selected_global_indices,built_edges,trains_used,tickets_connected,candidate_tickets,unconnected_candidates,ticket_coverage_rate,candidate_ticket_points,unconnected_candidate_points,printed_points_coverage_rate,predicted_ticket_value,printed_ticket_points,route_points,total_points,ticket_points_per_train,total_points_per_train,points_per_train,mean_blocked_ticket_points,worst_blocked_ticket_points,mean_blocked_retention,worst_blocked_retention
225,Learned revised,"1,4,6,10,17,18,21,22,28,39,40,43","21,17,4,6,40,10",Amsterdam--Bruxelles | Athina--Palermo | Athina--Smyrna | Athina--Sofia | Barcelona--Pamplona | Bruxelles--Paris | Bucuresti--Kyiv | Bucuresti--Sofia | Kyiv--Smolensk | Kyiv--Wilno | Moskva--Smolensk | Palermo--Roma | Pamplona--Paris | Riga--Wilno,41.0,6.0,12.0,6.0,0.5,125.0,61.0,0.512,64.05666692497968,64.0,64.0,128.0,1.5609756097560976,3.1219512195121952,3.1219512195121952,59.4,49.0,0.928125,0.765625
226,Original baseline,"6,8,10,15,17,18,19,28,37,38,40,41","38,40,6,8,41,18",Athina--Palermo | Athina--Sofia | Berlin--Frankfurt | Berlin--Warzawa | Brest--Paris | Bucuresti--Kyiv | Bucuresti--Sofia | Frankfurt--Paris | Kyiv--Wilno | Moskva--Petrograd | Palermo--Roma | Petrograd--Wilno | Warzawa--Wilno,45.0,6.0,12.0,6.0,0.5,125.0,47.0,0.624,78.0,78.0,74.0,152.0,1.7333333333333334,3.3777777777777778,3.3777777777777778,74.0,58.0,0.9487179487179487,0.7435897435897436
226,Learned revised,"6,8,10,15,17,18,19,28,37,38,40,41","38,8,41,40,18,6,10",Athina--Brindisi | Athina--Smyrna | Berlin--Frankfurt | Berlin--Warzawa | Brest--Paris | Brindisi--Roma | Frankfurt--Munchen | Frankfurt--Paris | Kyiv--Wilno | Moskva--Petrograd | Munchen--Venezia | Palermo--Roma | Petrograd--Wilno | Roma--Venezia | Warzawa--Wilno,44.0,7.0,12.0,5.0,0.5833333333333334,125.0,39.0,0.688,86.48293819049519,86.0,63.0,149.0,1.9545454545454546,3.3863636363636362,3.3863636363636362,64.4,26.0,0.7488372093023257,0.3023255813953488
227,Original baseline,"11,13,14,15,19,20,27,29,38,39,43,45","14,38,15,11,13,20,43",Athina--Palermo | Athina--Smyrna | Brest--Dieppe | Constantinople--Smyrna | Dieppe--London | Dieppe--Paris | Edinburgh--London | Kyiv--Wilno | Madrid--Pamplona | Palermo--Roma | Pamplona--Paris | Paris--Zurich | Petrograd--Wilno | Roma--Venezia | Venezia--Zagrab | Venezia--Zurich,45.0,7.0,12.0,5.0,0.5833333333333334,118.0,52.0,0.559322033898305,66.0,66.0,68.0,134.0,1.4666666666666666,2.977777777777778,2.977777777777778,61.2,50.0,0.9272727272727274,0.7575757575757576
227,Learned revised,"11,13,14,15,19,20,27,29,38,39,43,45","38,14,15,11,13,20,39,27",Athina--Palermo | Athina--Smyrna | Barcelona--Pamplona | Brest--Dieppe | Budapest--Zagrab | Constantinople--Smyrna | Dieppe--Paris | Kyiv--Wilno | Madrid--Pamplona | Munchen--Zurich | Pamplona--Paris | Paris--Zurich | Petrograd--Wilno | Venezia--Zagrab | Venezia--Zurich,39.0,8.0,12.0,4.0,0.6666666666666666,118.0,59.0,0.5,59.145055404247714,59.0,56.0,115.0,1.5128205128205128,2.948717948717949,2.948717948717949,52.6,35.0,0.8915254237288136,0.5932203389830508
228,Original baseline,"1,9,11,13,15,22,30,33,35,36,37,44","15,11,13,1,22,44,36,37,35",Berlin--Essen | Berlin--Wien | Brest--Dieppe | Brindisi--Roma | Cadiz--Madrid | Dieppe--London | Dieppe--Paris | Essen--Khobenhaven | Khobenhaven--Stockholm | Madrid--Pamplona | Pamplona--Paris | Paris--Zurich | Roma--Venezia | Smolensk--Wilno | Venezia--Zagrab | Venezia--Zurich | Warzawa--Wilno | Wien--Zagrab,45.0,9.0,12.0,3.0,0.75,103.0,23.0,0.7766990291262136,80.0,80.0,56.0,136.0,1.7777777777777777,3.022222222222222,3.022222222222222,72.6,43.0,0.9075,0.5375
228,Learned revised,"1,9,11,13,15,22,30,33,35,36,37,44","33,30,35,9,22,1,15,11,13",Amsterdam--Frankfurt | Amsterdam--London | Angora--Smyrna | Athina--Smyrna | Berlin--Frankfurt | Berlin--Warzawa | Berlin--Wien | Brest--Dieppe | Budapest--Sarajevo | Dieppe--Paris | Madrid--Pamplona | Pamplona--Paris | Paris--Zurich | Sarajevo--Sofia | Smolensk--Wilno | Venezia--Zurich | Warzawa--Wilno,45.0,9.0,12.0,3.0,0.75,103.0,33.0,0.6796116504854369,69.30154448527539,70.0,59.0,129.0,1.5555555555555556,2.8666666666666667,2.8666666666666667,56.4,40.0,0.8057142857142857,0.5714285714285714
229,Original baseline,"0,1,8,13,17,18,23,30,37,39,40,43","23,13,17,39,1,43,0,30",Angora--Constantinople | Athina--Sarajevo | Athina--Smyrna | Barcelona--Marseille | Brest--Paris | Bruxelles--Paris | Budapest--Wien | Budapest--Zagrab | Constantinople--Smyrna | Dieppe--London | Dieppe--Paris | Edinburgh--London | Marseille--Paris | Marseille--Zurich | Sarajevo--Zagrab | Venezia--Zagrab | Venezia--Zurich,42.0,8.0,12.0,4.0,0.6666666666666666,122.0,47.0,0.6147540983606558,75.0,75.0,56.0,131.0,1.7857142857142858,3.119047619047619,3.119047619047619,72.0,60.0,0.96,0.8
229,Learned revised,"0,1,8,13,17,18,23,30,37,39,40,43","23,13,17,39,1,43,0,37",Athina--Brindisi | Athina--Sarajevo | Athina--Smyrna | Barcelona--Marseille | Brest--Paris | Bruxelles--Paris | Budapest--Wien | Budapest--Zagrab | Constantinople--Smyrna | Dieppe--London | Dieppe--Paris | Edinburgh--London | Marseille--Paris | Marseille--Zurich | Sarajevo--Zagrab | Venezia--Zagrab | Venezia--Zurich,44.0,8.0,12.0,4.0,0.6666666666666666,122.0,46.0,0.6229508196721312,76.58447277841904,76.0,61.0,137.0,1.7272727272727273,3.1136363636363638,3.1136363636363638,74.0,66.0,0.9736842105263158,0.868421052631579
230,Original baseline,"1,3,12,14,16,21,24,29,32,35,41,45","14,3,16,45,29,32,35",Athina--Palermo | Athina--Smyrna | Berlin--Essen | Berlin--Warzawa | Bucuresti--Kyiv | Bucuresti--Sevastopol | Constantinople--Smyrna | Erzurum--Sevastopol | Essen--Frankfurt | Essen--Khobenhaven | Kyiv--Smolensk | Kyiv--Warzawa | Sevastopol--Sochi,42.0,7.0,12.0,5.0,0.5833333333333334,118.0,52.0,0.559322033898305,66.0,66.0,68.0,134.0,1.5714285714285714,3.1904761904761907,3.1904761904761907,64.4,58.0,0.9757575757575758,0.8787878787878788
230,Learned revised,"1,3,12,14,16,21,24,29,32,35,41,45","14,21,24,1,12,3,32",Amsterdam--Bruxelles | Amsterdam--Frankfurt | Amsterdam--London | Athina--Palermo | Athina--Smyrna | Bruxelles--Paris | Budapest--Kyiv | Budapest--Wien | Constantinople--Smyrna | Edinburgh--London | Essen--Frankfurt | Essen--Khobenhaven | Frankfurt--Munchen | Munchen--Wien | Pamplona--Paris,42.0,7.0,12.0,5.0,0.5833333333333334,118.0,63.0,0.4661016949152542,54.7098134313664,55.0,68.0,123.0,1.3095238095238095,2.9285714285714284,2.9285714285714284,42.8,27.0,0.7781818181818181,0.4909090909090909
231,Original baseline,"2,5,7,14,15,16,22,23,27,31,41,44","14,31,23,15,27,41",Athina--Palermo | Athina--Smyrna | Athina--Sofia | Barcelona--Madrid | Barcelona--Marseille | Brest--Paris | Constantinople--Smyrna | Dieppe--Paris | Marseille--Paris | Marseille--Zurich | Munchen--Wien | Munchen--Zurich | Petrograd--Wilno | Warzawa--Wien | Warzawa--Wilno,45.0,6.0,12.0,6.0,0.5,124.0,68.0,0.45161290322580644,56.0,56.0,70.0,126.0,1.2444444444444445,2.8,2.8,53.4,43.0,0.9535714285714285,0.7678571428571429
231,Learned revised,"2,5,7,14,15,16,22,23,27,31,41,44","23,15,27,41,44,5",Barcelona--Madrid | Barcelona--Marseille | Brest--Paris | Cadiz--Madrid | Dieppe--Paris | Marseille--Paris | Marseille--Zurich | Munchen--Wien | Munchen--Zurich | Petrograd--Stockholm | Petrograd--Wilno | Warzawa--Wien | Warzawa--Wilno,43.0,6.0,12.0,6.0,0.5,124.0,50.0,0.5967741935483871,73.72194091340272,74.0,72.0,146.0,1.7209302325581395,3.395348837209302,3.395348837209302,74.0,74.0,1.0,1.0
232,Original baseline,"4,9,13,15,18,20,28,34,37,38,43,44","38,4,15,44,13,20",Brest--Dieppe | Bucuresti--Kyiv | Cadiz--Madrid | Dieppe--Paris | Essen--Frankfurt | Essen--Khobenhaven | Frankfurt--Munchen | Frankfurt--Paris | Khobenhaven--Stockholm | Kyiv--Wilno | Madrid--Pamplona | Munchen--Venezia | Pamplona--Paris | Petrograd--Wilno | Riga--Wilno | Venezia--Zagrab,44.0,6.0,12.0,6.0,0.5,122.0,62.0,0.4918032786885246,60.0,60.0,61.0,121.0,1.3636363636363635,2.75,2.75,51.2,31.0,0.8533333333333334,0.5166666666666667
232,Learned revised,"4,9,13,15,18,20,28,34,37,38,43,44","38,4,34,15,44",Bucuresti--Kyiv | Cadiz--Madrid | Dieppe--Paris | Erzurum--Sochi | Essen--Frankfurt | Essen--Khobenhaven | Frankfurt--Paris | Khobenhaven--Stockholm | Kyiv--Wilno | Madrid--Pamplona | Pamplona--Paris | Petrograd--Wilno | Riga--Wilno | Rostov--Sochi,41.0,5.0,12.0,7.0,0.4166666666666667,122.0,72.0,0.4098360655737705,50.374373376596495,50.0,59.0,109.0,1.2195121951219512,2.658536585365854,2.658536585365854,44.2,21.0,0.884,0.42
233,Original baseline,"2,7,10,11,12,16,19,20,21,30,35,40","16,12,20,19,7,21,35,40",Amsterdam--Bruxelles | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Bruxelles--Frankfurt | Bucuresti--Budapest | Budapest--Wien | Danzic--Warzawa | Frankfurt--Paris | Moskva--Smolensk | Palermo--Roma | Pamplona--Paris | Roma--Venezia | Smolensk--Wilno | Venezia--Zagrab | Warzawa--Wilno | Wien--Zagrab,44.0,8.0,12.0,4.0,0.6666666666666666,108.0,31.0,0.7129629629629629,77.0,77.0,59.0,136.0,1.75,3.090909090909091,3.090909090909091,68.4,41.0,0.8883116883116884,0.5324675324675324
233,Learned revised,"2,7,10,11,12,16,19,20,21,30,35,40","21,11,12,20,7,19,35,40",Amsterdam--Bruxelles | Bruxelles--Paris | Danzic--Warzawa | Madrid--Pamplona | Moskva--Smolensk | Munchen--Venezia | Munchen--Wien | Munchen--Zurich | Palermo--Roma | Pamplona--Paris | Paris--Zurich | Roma--Venezia | Smolensk--Wilno | Warzawa--Wien | Warzawa--Wilno | Wien--Zagrab,42.0,8.0,12.0,4.0,0.6666666666666666,108.0,31.0,0.7129629629629629,77.64437828920293,77.0,56.0,133.0,1.8333333333333333,3.1666666666666665,3.1666666666666665,74.0,62.0,0.961038961038961,0.8051948051948052
234,Original baseline,"10,14,16,22,28,30,31,34,35,40,44,45","14,10,30,40,31,35,16,28",Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Berlin--Warzawa | Bucuresti--Constantinople | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Constantinople--Smyrna | Kyiv--Smolensk | Kyiv--Warzawa | Moskva--Smolensk | Palermo--Roma | Sarajevo--Sofia,44.0,8.0,12.0,4.0,0.6666666666666666,122.0,54.0,0.5573770491803278,68.0,68.0,70.0,138.0,1.5454545454545454,3.1363636363636362,3.1363636363636362,59.8,27.0,0.8794117647058823,0.39705882352941174
234,Learned revised,"10,14,16,22,28,30,31,34,35,40,44,45","14,10,30,40,35,16,45",Angora--Constantinople | Angora--Erzurum | Athina--Palermo | Athina--Smyrna | Berlin--Essen | Berlin--Warzawa | Bucuresti--Constantinople | Bucuresti--Kyiv | Constantinople--Smyrna | Essen--Khobenhaven | Kyiv--Smolensk | Kyiv--Warzawa | Moskva--Smolensk | Palermo--Roma,44.0,7.0,12.0,5.0,0.5833333333333334,122.0,46.0,0.6229508196721312,74.44756502644535,76.0,69.0,145.0,1.7272727272727273,3.2954545454545454,3.2954545454545454,67.8,35.0,0.8921052631578947,0.4605263157894737
235,Original baseline,"4,20,21,22,24,25,31,34,37,38,44,45","38,4,45,34,21",Amsterdam--Bruxelles | Bruxelles--Paris | Bucuresti--Kyiv | Bucuresti--Sevastopol | Erzurum--Sevastopol | Khobenhaven--Stockholm | Kyiv--Wilno | Pamplona--Paris | Petrograd--Stockholm | Petrograd--Wilno | Riga--Wilno | Rostov--Sevastopol,44.0,5.0,12.0,7.0,0.4166666666666667,110.0,61.0,0.44545454545454544,49.0,49.0,79.0,128.0,1.1136363636363635,2.909090909090909,2.909090909090909,47.6,42.0,0.9714285714285714,0.8571428571428571
235,Learned revised,"4,20,21,22,24,25,31,34,37,38,44,45","38,4,45,34,21",Amsterdam--Bruxelles | Bruxelles--Paris | Bucuresti--Kyiv | Bucuresti--Sevastopol | Erzurum--Sevastopol | Khobenhaven--Stockholm | Kyiv--Wilno | Pamplona--Paris | Petrograd--Stockholm | Petrograd--Wilno | Riga--Wilno | Rostov--Sevastopol,44.0,5.0,12.0,7.0,0.4166666666666667,110.0,61.0,0.44545454545454544,49.943809931987786,49.0,79.0,128.0,1.1136363636363635,2.909090909090909,2.909090909090909,47.6,42.0,0.9714285714285714,0.8571428571428571
236,Original baseline,"0,3,7,10,14,23,32,34,35,36,37,44","14,10,0,36,37,23,3,7",Amsterdam--Essen | Athina--Palermo | Athina--Smyrna | Berlin--Essen | Berlin--Warzawa | Brest--Paris | Brindisi--Roma | Constantinople--Smyrna | Kyiv--Warzawa | Kyiv--Wilno | Marseille--Paris | Palermo--Roma | Roma--Venezia | Venezia--Zagrab | Venezia--Zurich,44.0,8.0,12.0,4.0,0.6666666666666666,104.0,37.0,0.6442307692307693,67.0,67.0,67.0,134.0,1.5227272727272727,3.0454545454545454,3.0454545454545454,61.8,41.0,0.9223880597014925,0.6119402985074627
236,Learned revised,"0,3,7,10,14,23,32,34,35,36,37,44","23,14,10,0,36,37,34,3",Athina--Palermo | Athina--Smyrna | Berlin--Essen | Berlin--Warzawa | Brest--Paris | Brindisi--Roma | Constantinople--Smyrna | Erzurum--Sochi | Kyiv--Warzawa | Marseille--Paris | Palermo--Roma | Roma--Venezia | Rostov--Sochi | Venezia--Zagrab | Venezia--Zurich,44.0,8.0,12.0,4.0,0.6666666666666666,104.0,44.0,0.5769230769230769,60.03887375178924,60.0,67.0,127.0,1.3636363636363635,2.8863636363636362,2.8863636363636362,54.8,34.0,0.9133333333333333,0.5666666666666667
237,Original baseline,"3,6,7,13,16,24,33,34,35,39,43,44","3,16,7,43,6,24,35,33,39",Amsterdam--Bruxelles | Amsterdam--Essen | Amsterdam--London | Athina--Sofia | Berlin--Essen | Berlin--Warzawa | Bruxelles--Paris | Bucuresti--Budapest | Bucuresti--Kyiv | Bucuresti--Sofia | Edinburgh--London | Kyiv--Smolensk | Kyiv--Warzawa | Kyiv--Wilno | Paris--Zurich,43.0,9.0,12.0,3.0,0.75,120.0,34.0,0.7166666666666667,86.0,86.0,62.0,148.0,2.0,3.441860465116279,3.441860465116279,86.0,86.0,1.0,1.0
237,Learned revised,"3,6,7,13,16,24,33,34,35,39,43,44","34,16,33,3,7,6,43,24,39",Amsterdam--Bruxelles | Amsterdam--Essen | Amsterdam--London | Athina--Sofia | Berlin--Essen | Berlin--Wien | Bruxelles--Paris | Bucuresti--Budapest | Bucuresti--Kyiv | Bucuresti--Sofia | Budapest--Wien | Edinburgh--London | Erzurum--Sochi | Kyiv--Wilno | Paris--Zurich | Rostov--Sochi,41.0,9.0,12.0,3.0,0.75,120.0,35.0,0.7083333333333334,86.03444689427361,85.0,55.0,140.0,2.073170731707317,3.4146341463414633,3.4146341463414633,85.0,85.0,1.0,1.0
238,Original baseline,"0,3,12,14,15,18,22,26,33,37,43,45","14,0,43,18,22,45,37",Amsterdam--Frankfurt | Amsterdam--London | Angora--Constantinople | Angora--Erzurum | Athina--Palermo | Athina--Smyrna | Berlin--Frankfurt | Brindisi--Roma | Constantinople--Smyrna | Edinburgh--London | Essen--Frankfurt | Essen--Khobenhaven | Frankfurt--Munchen | Munchen--Venezia | Palermo--Roma | Roma--Venezia | Venezia--Zagrab,45.0,7.0,12.0,5.0,0.5833333333333334,121.0,39.0,0.6776859504132231,82.0,82.0,63.0,145.0,1.8222222222222222,3.2222222222222223,3.2222222222222223,55.2,31.0,0.6731707317073171,0.3780487804878049
238,Learned revised,"0,3,12,14,15,18,22,26,33,37,43,45","14,0,43,18,22,45,37",Amsterdam--Frankfurt | Amsterdam--London | Angora--Constantinople | Angora--Erzurum | Athina--Palermo | Athina--Smyrna | Berlin--Frankfurt | Brindisi--Roma | Constantinople--Smyrna | Edinburgh--London | Essen--Frankfurt | Essen--Khobenhaven | Frankfurt--Munchen | Munchen--Venezia | Palermo--Roma | Roma--Venezia | Venezia--Zagrab,45.0,7.0,12.0,5.0,0.5833333333333334,121.0,39.0,0.6776859504132231,83.01320050869819,82.0,63.0,145.0,1.8222222222222222,3.2222222222222223,3.2222222222222223,55.2,31.0,0.6731707317073171,0.3780487804878049
239,Original baseline,"7,9,12,16,17,29,30,31,32,36,43,45","16,45,32,12,9,29,7,30",Amsterdam--Frankfurt | Angora--Smyrna | Athina--Smyrna | Berlin--Essen | Berlin--Wien | Bucuresti--Budapest | Bucuresti--Kyiv | Bucuresti--Sevastopol | Budapest--Wien | Erzurum--Sevastopol | Essen--Frankfurt | Essen--Khobenhaven | Frankfurt--Paris | Kyiv--Smolensk | Kyiv--Wilno | Sevastopol--Sochi,44.0,8.0,12.0,4.0,0.6666666666666666,120.0,40.0,0.6666666666666666,80.0,80.0,61.0,141.0,1.8181818181818181,3.2045454545454546,3.2045454545454546,76.6,68.0,0.9574999999999999,0.85
239,Learned revised,"7,9,12,16,17,29,30,31,32,36,43,45","31,30,16,45,43,7,29",Amsterdam--Essen | Amsterdam--London | Angora--Erzurum | Angora--Smyrna | Athina--Smyrna | Athina--Sofia | Berlin--Essen | Berlin--Wien | Bucuresti--Budapest | Bucuresti--Kyiv | Bucuresti--Sofia | Budapest--Wien | Edinburgh--London | Erzurum--Sochi | Essen--Khobenhaven | Kyiv--Wilno,44.0,7.0,12.0,5.0,0.5833333333333334,120.0,40.0,0.6666666666666666,79.29749655284147,80.0,60.0,140.0,1.8181818181818181,3.1818181818181817,3.1818181818181817,72.2,41.0,0.9025000000000001,0.5125
240,Original baseline,"2,3,7,10,12,17,21,23,24,36,38,42","23,17,21,24,42,12,7",Amsterdam--Bruxelles | Amsterdam--London | Barcelona--Madrid | Barcelona--Marseille | Barcelona--Pamplona | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Brest--Paris | Bruxelles--Frankfurt | Bruxelles--Paris | Danzic--Warzawa | Edinburgh--London | Lisboa--Madrid | Marseille--Paris | Warzawa--Wilno,43.0,7.0,12.0,5.0,0.5833333333333334,109.0,40.0,0.6330275229357798,69.0,69.0,58.0,127.0,1.6046511627906976,2.953488372093023,2.953488372093023,61.0,29.0,0.8840579710144928,0.42028985507246375
240,Learned revised,"2,3,7,10,12,17,21,23,24,36,38,42","38,23,17,21,24,42,12",Amsterdam--Bruxelles | Amsterdam--London | Barcelona--Madrid | Barcelona--Marseille | Barcelona--Pamplona | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Brest--Paris | Bruxelles--Frankfurt | Bruxelles--Paris | Edinburgh--London | Kyiv--Wilno | Lisboa--Madrid | Marseille--Paris | Petrograd--Wilno,44.0,7.0,12.0,5.0,0.5833333333333334,109.0,46.0,0.5779816513761468,63.838725415841544,63.0,61.0,124.0,1.4318181818181819,2.8181818181818183,2.8181818181818183,57.4,35.0,0.9111111111111111,0.5555555555555556
241,Original baseline,"0,4,7,10,11,12,16,29,37,41,42,43","4,29,16,7,41,12",Amsterdam--Bruxelles | Amsterdam--Frankfurt | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Brest--Dieppe | Bruxelles--Dieppe | Bucuresti--Kyiv | Bucuresti--Sevastopol | Danzic--Riga | Dieppe--Paris | Kyiv--Wilno | Petrograd--Riga | Riga--Wilno | Sevastopol--Sochi,40.0,6.0,12.0,6.0,0.5,139.0,73.0,0.4748201438848921,66.0,66.0,56.0,122.0,1.65,3.05,3.05,50.0,26.0,0.7575757575757576,0.3939393939393939
241,Learned revised,"0,4,7,10,11,12,16,29,37,41,42,43","16,4,41,12,42,11,0",Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Brest--Paris | Bucuresti--Budapest | Bucuresti--Constantinople | Budapest--Wien | Danzic--Riga | Frankfurt--Paris | Lisboa--Madrid | Madrid--Pamplona | Pamplona--Paris | Paris--Zurich | Petrograd--Riga | Venezia--Zurich,45.0,7.0,12.0,5.0,0.5833333333333334,139.0,55.0,0.60431654676259,84.97554836169286,84.0,64.0,148.0,1.8666666666666667,3.2888888888888888,3.2888888888888888,66.8,26.0,0.7952380952380952,0.30952380952380953
242,Original baseline,"3,6,19,26,28,30,31,35,36,37,38,41","38,6,31,30,28,26,35,3",Angora--Smyrna | Athina--Smyrna | Athina--Sofia | Berlin--Essen | Berlin--Warzawa | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Kyiv--Smolensk | Kyiv--Wilno | Petrograd--Wilno | Rostov--Sevastopol | Sarajevo--Sofia | Warzawa--Wilno,42.0,8.0,12.0,4.0,0.6666666666666666,100.0,41.0,0.59,59.0,59.0,61.0,120.0,1.4047619047619047,2.857142857142857,2.857142857142857,57.0,49.0,0.9661016949152542,0.8305084745762712
242,Learned revised,"3,6,19,26,28,30,31,35,36,37,38,41","38,6,31,30,28,26,35,3",Angora--Smyrna | Athina--Smyrna | Athina--Sofia | Berlin--Essen | Berlin--Warzawa | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Kyiv--Smolensk | Kyiv--Wilno | Petrograd--Wilno | Rostov--Sevastopol | Sarajevo--Sofia | Warzawa--Wilno,42.0,8.0,12.0,4.0,0.6666666666666666,100.0,41.0,0.59,58.39692833104038,59.0,61.0,120.0,1.4047619047619047,2.857142857142857,2.857142857142857,57.0,49.0,0.9661016949152542,0.8305084745762712
243,Original baseline,"1,2,8,10,14,19,21,28,31,34,35,36","14,10,31,28,2,34,21",Amsterdam--Bruxelles | Angora--Constantinople | Angora--Erzurum | Athina--Palermo | Athina--Smyrna | Athina--Sofia | Bruxelles--Paris | Constantinople--Sevastopol | Constantinople--Smyrna | Kharkov--Rostov | Palermo--Roma | Pamplona--Paris | Rostov--Sevastopol | Sarajevo--Sofia,41.0,7.0,12.0,5.0,0.5833333333333334,94.0,43.0,0.5425531914893617,51.0,51.0,64.0,115.0,1.2439024390243902,2.8048780487804876,2.8048780487804876,43.8,22.0,0.8588235294117647,0.43137254901960786
243,Learned revised,"1,2,8,10,14,19,21,28,31,34,35,36","21,14,10,31,28,2,34",Amsterdam--Bruxelles | Angora--Constantinople | Angora--Erzurum | Athina--Palermo | Athina--Smyrna | Athina--Sofia | Bruxelles--Paris | Constantinople--Sevastopol | Constantinople--Smyrna | Kharkov--Rostov | Palermo--Roma | Pamplona--Paris | Rostov--Sevastopol | Sarajevo--Sofia,41.0,7.0,12.0,5.0,0.5833333333333334,94.0,43.0,0.5425531914893617,50.0716377294082,51.0,64.0,115.0,1.2439024390243902,2.8048780487804876,2.8048780487804876,43.8,22.0,0.8588235294117647,0.43137254901960786
244,Original baseline,"3,5,6,7,10,13,26,28,32,33,38,41","38,6,33,5,3,7,41,13",Amsterdam--Bruxelles | Amsterdam--Essen | Athina--Sofia | Berlin--Essen | Berlin--Wien | Brest--Dieppe | Bruxelles--Dieppe | Bucuresti--Budapest | Bucuresti--Kyiv | Bucuresti--Sofia | Budapest--Wien | Kyiv--Wilno | Petrograd--Stockholm | Petrograd--Wilno | Venezia--Zagrab | Wien--Zagrab,45.0,8.0,12.0,4.0,0.6666666666666666,111.0,29.0,0.7387387387387387,82.0,82.0,70.0,152.0,1.8222222222222222,3.3777777777777778,3.3777777777777778,82.0,82.0,1.0,1.0
244,Learned revised,"3,5,6,7,10,13,26,28,32,33,38,41","38,6,33,5,3,7,41,13",Amsterdam--Bruxelles | Amsterdam--Essen | Athina--Sofia | Berlin--Essen | Berlin--Wien | Brest--Dieppe | Bruxelles--Dieppe | Bucuresti--Budapest | Bucuresti--Kyiv | Bucuresti--Sofia | Budapest--Wien | Kyiv--Wilno | Petrograd--Stockholm | Petrograd--Wilno | Venezia--Zagrab | Wien--Zagrab,45.0,8.0,12.0,4.0,0.6666666666666666,111.0,29.0,0.7387387387387387,82.69404262958216,82.0,70.0,152.0,1.8222222222222222,3.3777777777777778,3.3777777777777778,82.0,82.0,1.0,1.0
245,Original baseline,"7,9,12,15,17,19,20,24,26,33,39,45","15,17,24,33,19,12,20,7,9",Amsterdam--Bruxelles | Barcelona--Pamplona | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Bruxelles--Frankfurt | Bruxelles--Paris | Budapest--Sarajevo | Danzic--Warzawa | Dieppe--London | Dieppe--Paris | Edinburgh--London | Madrid--Pamplona | Pamplona--Paris | Sarajevo--Sofia | Smolensk--Wilno | Warzawa--Wilno | Wien--Zagrab,45.0,9.0,12.0,3.0,0.75,112.0,35.0,0.6875,77.0,77.0,58.0,135.0,1.711111111111111,3.0,3.0,64.0,28.0,0.8311688311688312,0.36363636363636365
